	features	ambiguous_features	spliced_features	unspliced_features	gene_count_corr	means	dispersions	dispersions_norm	velocity_gamma	velocity_r2	velocity_genes	spearmans_score	velocity_score	to 10	to 17	to 1	to 3
RFXAP	RFXAP	RFXAP	RFXAP	RFXAP	-0.0188	0.16872111	0.21497415	0.049899288	0.37051466	-0.3349262475967407	False	0.19740078431726393	0	-0.02188818031768708	0.03935271136236079	-0.03567980601190175	0.032057431158267126
EXOSC8	EXOSC8	EXOSC8	EXOSC8	EXOSC8	0.0897	0.82705516	0.44278908	0.10638827	0.14843677	0.42537587881088257	True	0.6091562579691097	0	-0.07581504262893156	-0.08782862624892587	0.04122882893186503	0.19200411980716509
UFM1	UFM1	UFM1	UFM1	UFM1	-0.0263	1.388092	0.5046741	-0.043972947	0.12597223	0.25584691762924194	True	0.512797087059646	0	0.04495060633411693	-0.06544108461821642	0.04375682339948616	-0.026468867861957193
RGCC	RGCC	RGCC	RGCC	RGCC	-0.0132	0.5880286	1.3336803	4.0592384	0.10602381	0.6899084746837616	True	0.8352950463260933	10	-0.14985079748692923	-0.2436264727503528	0.31497115428368816	-0.044097200893756634
DNAJC15	DNAJC15	DNAJC15	DNAJC15	DNAJC15	-0.0178	0.29949218	0.2634081	0.09249229	0.15716359	-0.291465163230896	False	0.30603602689020765	0	-0.07259331109624571	0.005839306062547732	0.018403098674109993	0.040212364727282734
SMIM2-AS1	SMIM2-AS1	SMIM2-AS1	SMIM2-AS1	SMIM2-AS1	0.0254	0.06813423	0.20425145	0.010850464	6.463829	0.7608318626880646	True	0.6332272884263903	0	-0.01157290269070215	-0.09224250255517494	0.09613558609624133	-0.02082991467743807
SERP2	SERP2	SERP2	SERP2	SERP2	0.0265	0.12701768	0.26240098	0.22261342	0.15535654	0.06900882720947266	True	0.38284010527740475	0	0.004980420697711934	-0.04131432306740531	0.04728971554552782	-0.03353171823829778
ITM2B	ITM2B	ITM2B	ITM2B	ITM2B	-0.1403	1.3981123	0.5620607	0.10439496	0.047612365	0.031200945377349854	True	0.3169293758209069	0	0.04824488956017909	0.039857891373677394	-0.037068531024611336	-0.06059148664216826
FNDC3A	FNDC3A	FNDC3A	FNDC3A	FNDC3A	-0.0869	0.7003653	0.36682144	0.3194125	0.9372293	-1.2466533184051514	False	0.5123276943534713	0	0.15315418566292044	0.0010056696803572808	-0.05536671790671819	-0.07302095258454086
PHF11	PHF11	PHF11	PHF11	PHF11	0.0436	0.47466865	0.5264655	1.0054758	0.18932655	0.411388099193573	True	0.7663020106699384	7	0.08427601176497364	-0.2627191497539542	0.21346800770633156	-0.06925512296677112
CKAP2	CKAP2	CKAP2	CKAP2	CKAP2	0.1853	0.50740707	1.0894047	2.9592476	0.16784166	0.8378839492797852	True	0.5369119558537624	17	-0.02873554057278749	0.03917135164433975	-0.09313567744040627	0.18344893540657553
BORA	BORA	BORA	BORA	BORA	0.1245	0.109107524	0.34827343	0.5353348	0.94886845	0.8091957867145538	True	0.44821880320541996	0	0.008088244766759345	0.010908968101771924	-0.03906586705580708	0.061681493584896135
KLF5	KLF5	KLF5	KLF5	KLF5	0.0634	1.8572215	0.94670004	0.32338998	0.20214154	-0.8183103799819946	False	0.2977358680597938	0	0.08898899225703143	-0.04578299242631915	-0.030621366037232776	0.054602005016672193
LMO7	LMO7	LMO7	LMO7	LMO7	0.0468	1.3748953	0.8248678	0.78385824	0.5993163	0.590625673532486	True	0.7833580293975779	8	-0.14699712476703483	-0.1470234493225504	0.20106732824681586	0.022884373576416185
SCEL	SCEL	SCEL	SCEL	SCEL	-0.0249	0.124874875	0.41833898	0.7904923	0.9124724	0.661023885011673	True	0.6916046155182809	11	-0.002443671975115816	-0.0242372345180633	0.0330598643395005	-0.025521103534920063
DNAJC3	DNAJC3	DNAJC3	DNAJC3	DNAJC3	-0.0629	1.3144922	0.87778795	0.9206784	0.21406002	0.4770706295967102	True	0.6713375047459581	12	0.15381722518128652	-0.1320284860766936	0.05985428595403923	-0.06877452966964553
MBNL2	MBNL2	MBNL2	MBNL2	MBNL2	-0.0301	0.86949176	0.46820942	0.16598634	2.9282901	0.4315810799598694	True	0.7248135254837407	14	-0.040436572390327226	-0.10763058831904783	0.12912377914144718	-0.02964304280776703
FARP1	FARP1	FARP1	FARP1	FARP1	-0.0474	0.78256696	0.41522738	0.04176984	0.9389152	0.6976938843727112	True	0.7369323028020034	6	-0.08158128890704701	0.1411104238568134	-0.09129706064547126	0.028756189724539086
ABHD13	ABHD13	ABHD13	ABHD13	ABHD13	-0.0664	0.35603356	0.2943693	0.19994824	0.27371845	-0.4841887950897217	False	0.1180090935018525	0	-0.015081578385224791	0.049501762926443225	-0.024483304822338566	-0.026852856982214315
TNFSF13B	TNFSF13B	TNFSF13B	TNFSF13B	TNFSF13B	0.0077	0.050245866	0.6916504	1.7858096	0.4453103	-2.4032440185546875	False	0.20098739017563538	0	-0.0484937298820997	-0.13918484840372652	0.16210142490162105	-0.031444567449126916
ATP11A	ATP11A	ATP11A	ATP11A	ATP11A	0.0158	0.45177385	0.31378114	0.2673202	0.920997	0.15265494585037231	True	0.5420993929535857	22	-0.09334593715863856	-0.08073344058150862	0.13139894183251244	-0.022106718911674515
MCF2L	MCF2L	MCF2L	MCF2L	MCF2L	-0.1216	0.37614468	0.6566099	1.4571629	0.5186863	0.7890480309724808	True	0.6775858082556733	6	0.2921116956278024	0.22797589871608467	-0.3269210745349694	-0.0850382771659697
F10	F10	F10	F10	F10	-0.0953	0.023289071	1.4949354	4.71113	0.04512759	0.3856070637702942	True	0.3454722885963405	0	-0.06765252210102254	0.23699735762788937	-0.16321067452365526	-0.021278478439853008
TMCO3	TMCO3	TMCO3	TMCO3	TMCO3	-0.0155	0.42253152	0.31504947	0.27172208	0.5185843	0.323292076587677	True	0.5166391277095818	9	0.019560276254066145	0.0013147953501631473	-0.00939990039249039	-0.006162294352483845
TFDP1	TFDP1	TFDP1	TFDP1	TFDP1	0.1042	0.66441447	0.2862718	0.007845155	0.24515587	0.41561269760131836	True	0.6443253195491878	6	-0.06483865934168422	-0.05575370792610696	0.030150680394817636	0.13470125974538172
TMEM255B	TMEM255B	TMEM255B	TMEM255B	TMEM255B	-0.0112	0.014065161	0.2862415	0.3094334	0.71108586	0.42839300632476807	True	0.48350520217697723	11	-0.028808527241799126	-0.04212446377861433	0.056758458314812445	-0.0093681232560561
TTC5	TTC5	TTC5	TTC5	TTC5	-0.0395	0.08551189	0.21798183	0.060852326	0.1827743	-0.06444442272186279	False	0.3135702819078588	0	-0.05026613214797628	0.10399963324802423	-0.06183232628933855	-0.005613250133613933
ZNF219	ZNF219	ZNF219	ZNF219	ZNF219	-0.0065	0.079491794	0.19402415	-0.026394326	0.3594317	-0.2169114351272583	False	0.1903393670812878	0	-0.022323821765381297	0.07634575493886651	-0.06431609160359107	0.02282180018928399
DHRS4-AS1	DHRS4-AS1	DHRS4-AS1	DHRS4-AS1	DHRS4-AS1	-0.0149	0.14640458	0.19122048	-0.036604404	0.20409718	-0.20741450786590576	False	0.1456177643165544	0	0.016799187349371036	0.05053107669256056	-0.0491516195877773	-0.011416860780654762
EMC9	EMC9	EMC9	EMC9	EMC9	0.1045	0.7138556	0.50360364	0.84848833	0.023467936	0.011317312717437744	True	0.2979564369352184	0	0.014021487274347448	-0.08424092036662742	0.044787064803540555	0.053765253394625484
PSME2	PSME2	PSME2	PSME2	PSME2	-0.0384	1.7053216	0.96988326	0.5520461	0.010126706	-0.18187296390533447	False	0.33971364615087807	0	0.19153243232640943	-0.3036918982918631	0.19235364077160302	-0.07330430325052407
STXBP6	STXBP6	STXBP6	STXBP6	STXBP6	0.0208	0.3279965	0.23774867	0.0034370886	0.6432747	0.24841201305389404	True	0.6123733897493915	10	-0.03650876792781462	0.005797135042804473	-0.007104899112713362	0.054357263305976025
NOVA1	NOVA1	NOVA1	NOVA1	NOVA1	-0.0475	0.06439409	0.30056617	0.3615994	0.26545352	0.2902008295059204	True	0.5393529424872381	18	-0.04430045983174687	0.15232890257698	-0.10568877612084962	-0.01063150044546421
LINC02300	LINC02300	LINC02300	LINC02300	LINC02300	0.0293	0.04376835	0.26773164	0.24202602	0.82682663	-0.20244896411895752	False	0.28727039391750847	0	-0.020323463687264363	-0.03270578776924236	0.048268107225196484	-0.020402011001921735
HECTD1	HECTD1	HECTD1	HECTD1	HECTD1	-0.006	1.0042677	0.40168056	0.010009255	0.4676055	0.42828935384750366	True	0.651224425253736	14	-0.02726575248380731	-0.09787287671674473	0.10980115603613116	-0.021040344927898556
EGLN3	EGLN3	EGLN3	EGLN3	EGLN3	-0.0113	0.24988307	0.30840462	0.3901447	0.1985477	0.2549789547920227	True	0.467247417043136	0	0.1859936075515009	-0.03282449955295235	-0.061864314968498875	-0.027883181288888295
BAZ1A	BAZ1A	BAZ1A	BAZ1A	BAZ1A	0.0256	0.7151487	0.40749142	0.47672457	0.2908121	-0.41962671279907227	False	0.543748901021012	0	0.07659425425167689	0.0045689097358181776	-0.03869993159280395	-0.01820346281789449
NFKBIA	NFKBIA	NFKBIA	NFKBIA	NFKBIA	0.0118	0.4791962	0.99199516	2.621172	0.43339902	0.7029802799224854	True	0.5321542993294528	0	-0.03364760744782324	-0.12992215379100608	0.1416214655474462	-0.021179156196347936
FOXA1	FOXA1	FOXA1	FOXA1	FOXA1	0.0138	0.3114764	0.28359914	0.16256855	0.14116439	-0.29736852645874023	False	0.18595968126100557	0	-0.02953436923030869	0.029442039367839873	-0.015146887057627454	0.013320470177614797
MIS18BP1	MIS18BP1	MIS18BP1	MIS18BP1	MIS18BP1	0.1174	0.19053763	0.27766374	0.27819568	0.36973602	0.5343697965145111	True	0.5030393313492282	14	-0.015637294773977135	0.01238346942034011	-0.04997587094777993	0.11751528576735577
DNAAF2	DNAAF2	DNAAF2	DNAAF2	DNAAF2	-0.0552	0.24435478	0.24535003	0.16051899	0.1750984	-0.5055168867111206	False	0.22506079401287202	0	0.003765039287879772	0.10675899786298412	-0.08457605830889935	-0.028684024875987497
SOS2	SOS2	SOS2	SOS2	SOS2	-0.018	0.2452872	0.21225515	0.03999751	0.89398944	-0.7508102655410767	False	0.39657662812801303	0	0.013337205017829704	0.013832407258534017	-0.011628669523873713	-0.01946366104886618
NIN	NIN	NIN	NIN	NIN	-0.0235	0.18415974	0.20102283	-0.00090721285	0.7683431	-0.17163324356079102	False	0.38938852830316845	0	-0.018776107202139968	0.06333230382174168	-0.04817571185548949	0.006509425173484652
TXNDC16	TXNDC16	TXNDC16	TXNDC16	TXNDC16	-0.0302	0.06167397	0.32625157	0.45513785	0.34588152	0.08604252338409424	True	0.4401856985822165	0	0.02660801087210186	0.09394896933178326	-0.11507856612666721	0.043483341812819126
ERO1A	ERO1A	ERO1A	ERO1A	ERO1A	-0.0053	0.547935	0.27868202	-0.02151226	0.31570286	0.31471675634384155	True	0.6336059784504852	0	-0.06437918188098633	-0.10648422536033521	0.11762916724242474	0.028640456617633907
BMP4	BMP4	BMP4	BMP4	BMP4	0.0228	1.4349972	1.2574743	1.9023223	0.045569293	0.41052109003067017	True	0.7668863312010819	11	-0.2551554656352092	-0.19867595000910715	0.3360800458678867	-0.05132946470284293
DLGAP5	DLGAP5	DLGAP5	DLGAP5	DLGAP5	0.1708	0.27172044	1.2887003	3.6509354	0.0634558	0.7609866857528687	True	0.5711182353073803	0	-0.030892358512403864	0.025468629772266306	-0.07071965889501095	0.16088107339305951
DHRS7	DHRS7	DHRS7	DHRS7	DHRS7	-0.0559	0.29495004	0.22397743	-0.04435822	0.39062932	-0.04053640365600586	False	0.43919770865799507	0	0.03188410119027703	0.11227323080288289	-0.10522699576709323	-0.027818274273058143
GPX2	GPX2	GPX2	GPX2	GPX2	0.0395	2.481132	1.7561624	1.3456615	0.04489604	0.43491190671920776	True	0.732299801031998	15	-0.07094158235672478	-0.21887895539415392	0.2553428373219714	-0.05770180738150971
PLEK2	PLEK2	PLEK2	PLEK2	PLEK2	0.0816	0.6158333	0.32000732	0.1383347	0.106773235	0.2907211184501648	True	0.4693030644716023	0	-0.026562656126227324	0.029991444682114805	-0.06350982576260687	0.12739614565159518
ZFP36L1	ZFP36L1	ZFP36L1	ZFP36L1	ZFP36L1	0.123	0.6159726	0.3647474	0.3113901	0.46225065	0.41914212703704834	True	0.5529562896501574	2	-0.024966229348147982	-0.1177644498161494	0.11684985159239057	0.0017239566486407913
DCAF5	DCAF5	DCAF5	DCAF5	DCAF5	-0.0404	0.20152272	0.1990012	-0.008269391	0.68153256	-0.8108941316604614	False	0.35834504331986805	0	0.041859595169238956	0.10170748917265099	-0.10338516126830513	-0.022889488623162032
ABCD4	ABCD4	ABCD4	ABCD4	ABCD4	-0.0371	0.15587078	0.19632404	-0.018018823	0.24760774	-0.3728170394897461	False	0.094149657644056	0	-0.005535834571458011	0.07524992460915801	-0.060916883154059444	-0.0059140514208258
ERG28	ERG28	ERG28	ERG28	ERG28	-0.023	0.9582784	0.49910006	0.2384095	0.038647994	0.02847456932067871	True	0.3675400940622177	0	-0.061226777052038654	0.009245613108953757	0.008701949859554829	0.04134014545805206
POMT2	POMT2	POMT2	POMT2	POMT2	-0.0245	0.051051196	0.18872108	-0.045706496	0.56183064	-0.381381630897522	False	0.0937080597040416	0	-0.007917120829683518	0.028907598764196882	-0.024910905441458093	0.009292913410540119
TMED8	TMED8	TMED8	TMED8	TMED8	-0.0055	0.09038044	0.27642393	0.27368072	0.2118078	-0.04069054126739502	False	0.13499409274803464	0	-0.017229441768505247	0.09941971836987366	-0.07535131248409876	-0.007043916323110076
GTF2A1	GTF2A1	GTF2A1	GTF2A1	GTF2A1	-0.0345	0.19066773	0.21836853	0.062260564	0.2919258	-0.10759592056274414	False	0.19668525536442472	0	0.054994729801337315	0.04326865433733305	-0.06695677537625343	-0.003426639094336721
SEL1L	SEL1L	SEL1L	SEL1L	SEL1L	-0.066	0.50185966	0.3247621	0.3054313	0.26047128	0.32818901538848877	True	0.6272854726813729	15	0.08068859988856945	-0.019928053191136455	-0.012583010782231882	-0.03488766890774121
RPS6KA5	RPS6KA5	RPS6KA5	RPS6KA5	RPS6KA5	0.0706	0.19461384	0.19869097	-0.009399135	1.1355115	0.22979110479354858	True	0.567268858643732	0	-0.05181893991890119	-0.05989003258099219	0.0666246958765491	0.03609732979269087
CCDC88C	CCDC88C	CCDC88C	CCDC88C	CCDC88C	-0.0303	0.2538598	0.22539748	0.08785789	0.8026151	0.054065167903900146	True	0.5272458062019892	0	0.03046006806110633	0.0460535133714573	-0.04418157778892654	-0.0324372062467323
TRIP11	TRIP11	TRIP11	TRIP11	TRIP11	-0.0518	0.5512985	0.3554194	0.27530918	0.15264104	-0.19666385650634766	False	0.38911369542194474	0	0.031068116563111318	0.09203658289057641	-0.08295898316118548	-0.03762524194028133
IFI27L2	IFI27L2	IFI27L2	IFI27L2	IFI27L2	0.0201	0.37176788	0.24767642	0.037892967	0.021790527	-1.361494541168213	False	0.07609169150310723	0	-0.021527753062509817	0.008814707904921884	0.01732868199807957	-0.03276307878939536
SERPINA1	SERPINA1	SERPINA1	SERPINA1	SERPINA1	-0.0281	2.1700988	2.6336927	1.6394444	0.009896288	0.5221235156059265	False	0.6129775787081464	0	0.33586076783678737	0.2503411598806389	-0.39228724912190205	-0.03169342275533978
DICER1	DICER1	DICER1	DICER1	DICER1	0.0126	0.25515965	0.30026013	0.36048496	0.8499869	-0.3128998279571533	False	0.2153958664233139	0	-0.00951240456276627	-0.012155685406254696	0.009181210510349449	0.01667414219388619
DEGS2	DEGS2	DEGS2	DEGS2	DEGS2	0.0123	0.5826224	0.42313057	0.5372171	0.028042672	-0.41849660873413086	False	0.27070992390393844	0	-0.07736229359344465	-0.06417419917370298	0.10575300024442608	-0.01650936504028764
SLC25A29	SLC25A29	SLC25A29	SLC25A29	SLC25A29	-0.074	0.26881728	0.2858346	0.17032719	0.25724718	-0.19875085353851318	False	0.28710431411323567	0	0.03314206877601382	0.14577975616755978	-0.13858215516641545	-0.020124217865444126
WARS	WARS	WARS	WARS	WARS	0.0745	0.8767448	0.7969449	0.9367075	0.39554325	0.6657536029815674	True	0.8643742245538065	0	0.03620043333474723	-0.24312473770413345	0.19805965448516652	-0.00876176371389717
HSP90AA1	HSP90AA1	HSP90AA1	HSP90AA1	HSP90AA1	0.0134	2.5595303	1.9095218	1.6173826	0.01960898	-0.5316042900085449	False	0.23326266806919424	0	0.057078002777851605	-0.11771825432280698	0.05512925675600595	0.04276132939818974
CKB	CKB	CKB	CKB	CKB	-0.0188	1.9412167	1.5840168	1.59484	0.0024907563	-0.3939727544784546	False	0.18694845588039274	0	0.026939344257783496	0.2947101497012072	-0.3117698887812395	0.09154056361582781
AHNAK2	AHNAK2	AHNAK2	AHNAK2	AHNAK2	0.0072	0.14011835	0.68441683	1.7594672	0.12703067	0.5976440608501434	True	0.6359658032191104	0	-0.04637207131713948	-0.024465259303558314	0.05391067980750395	-0.01696830882766345
DHRS2	DHRS2	DHRS2	DHRS2	DHRS2	0.0271	0.13289917	2.8300273	9.573131	0.001361044	0.030039846897125244	True	0.1813850688084426	0	0.006005421155338779	-0.061395851331547596	0.05411710438638641	-0.00808238162519352
G2E3	G2E3	G2E3	G2E3	G2E3	0.0689	0.18593587	0.18991841	-0.041346136	0.55633575	0.5178695023059845	True	0.4565590442078073	0	0.044862974234846274	0.01696138657120004	-0.05548665183271203	0.039220626638136746
TTC6	TTC6	TTC6	TTC6	TTC6	-0.0183	0.01773356	0.30427203	0.37509507	5.6433506	-1.1890840530395508	False	0.32344998580622086	0	-0.01901404542243692	0.08414683885842018	-0.05935322044277974	-0.010869817471500585
LINC02315	LINC02315	LINC02315	LINC02315	LINC02315	-0.033	0.07068296	0.20963858	0.030468747	0.3371667	-0.08046972751617432	False	0.24462346713153635	0	-0.03206997245972294	0.09022424924163938	-0.06390352492263618	0.004816194388289815
TOGARAM1	TOGARAM1	TOGARAM1	TOGARAM1	TOGARAM1	-0.0242	0.1781069	0.19033228	-0.03983896	1.0577416	-0.8973604440689087	False	0.2702713571251643	0	0.007666314559898629	0.024736406382809432	-0.018944596719932625	-0.01745481986288651
KLHDC2	KLHDC2	KLHDC2	KLHDC2	KLHDC2	-0.037	0.3251692	0.23933509	0.008943034	0.20686851	-0.49246764183044434	False	0.23082901046020854	0	0.013195408854752733	0.08481283486826884	-0.08342437460197409	0.003438301991971366
GPR137C	GPR137C	GPR137C	GPR137C	GPR137C	-0.0404	0.0078027165	0.5607593	1.309144	0.9258302	0.058264970779418945	True	0.3671438527695677	0	-0.02364259435287896	0.09542531731813261	-0.07846845669952648	0.018017857969563192
CDKN3	CDKN3	CDKN3	CDKN3	CDKN3	0.1527	0.26348433	0.8167348	2.0129025	0.4020761	0.9199533984065056	True	0.6327467726430254	0	-0.0500269322147036	-0.020144886407951743	-0.013754309477424786	0.14549080713183793
LGALS3	LGALS3	LGALS3	LGALS3	LGALS3	0.0843	1.8134716	1.4090459	1.288836	0.031188957	0.35763442516326904	True	0.5829921933788699	7	-0.13084999871243352	-0.26537189525743043	0.2888792834354655	0.0418286692999314
PELI2	PELI2	PELI2	PELI2	PELI2	-0.05	0.06736854	0.23901813	0.13746014	1.3262305	0.10059106349945068	True	0.3657043244473629	0	-0.0031791426809435236	0.10590255199425118	-0.09256490216699842	0.0022885149261867156
ARID4A	ARID4A	ARID4A	ARID4A	ARID4A	0.0055	0.40197024	0.33022046	0.3243755	0.25196844	-0.62705397605896	False	0.3092923396425926	0	0.011681855674063893	0.05071388614849574	-0.06319388904069825	0.029753045051783934
DAAM1	DAAM1	DAAM1	DAAM1	DAAM1	-0.0123	0.4853607	0.3326273	0.33272877	0.44859365	0.195794939994812	True	0.45384769162516175	10	-0.024153660894533587	0.009969547093939652	-0.0035054023049978294	0.019671789332695873
PCNX4	PCNX4	PCNX4	PCNX4	PCNX4	-0.018	0.014050717	0.21845636	0.0625804	2.7592003	-3.0127992630004883	False	0.11511509303616986	0	0.008352707010048853	0.04087479720375189	-0.03607615629121023	-0.011228345499993894
MNAT1	MNAT1	MNAT1	MNAT1	MNAT1	-0.0279	0.16991262	0.19394293	-0.026690066	1.5864611	0.24148499965667725	True	0.6162558144506327	0	-0.05809400497316301	0.06614202822819822	-0.039204203444127304	0.031513568862336916
HIF1A	HIF1A	HIF1A	HIF1A	HIF1A	-0.061	0.56797636	0.28689864	0.010269803	0.40022904	-0.169702410697937	False	0.25701522288004774	0	-0.026688798690484246	0.09679392482155108	-0.06593458158787202	-0.011750526358666403
SYNE2	SYNE2	SYNE2	SYNE2	SYNE2	0.0554	1.2965518	0.855104	0.8620312	0.22066617	0.4802058935165405	True	0.7157090936733578	9	-0.16087997900022252	-0.05108089477865244	0.08956528321637937	0.10804306586071465
ZBTB1	ZBTB1	ZBTB1	ZBTB1	ZBTB1	-0.0636	0.2610427	0.35247418	0.40161067	0.44657204	-2.1178505420684814	False	0.3095794298970115	0	0.023582381389544382	0.08914528380588635	-0.07859539907498601	-0.031962679820284154
ARG2	ARG2	ARG2	ARG2	ARG2	0.0107	0.14987762	0.30152598	0.36509478	0.18341075	-0.12954139709472656	False	0.2437991505907086	0	-0.022004050934503847	-0.013223412021036005	-0.0023057355054081387	0.0642473526461139
SUSD6	SUSD6	SUSD6	SUSD6	SUSD6	-0.0386	0.07975108	0.23604776	0.12664297	0.89628595	0.03845512866973877	True	0.24934753738103335	0	0.009310353980102591	0.08195691974771019	-0.07017869136149835	-0.01776134740540723
FOS	FOS	FOS	FOS	FOS	0.0096	0.922361	0.7377236	0.79786295	0.097552374	0.3926014304161072	True	0.7217876730800024	0	-0.11623385431678193	-0.10143684886144136	0.14812078772230705	0.012672320715709062
JDP2	JDP2	JDP2	JDP2	JDP2	0.0342	0.3133324	0.28273425	0.1595668	0.31374207	-0.009549498558044434	False	0.47412457951958986	0	-0.06445955236407766	-0.12113910690008232	0.12436125501747369	0.044018571810646646
GSTZ1	GSTZ1	GSTZ1	GSTZ1	GSTZ1	-0.0053	0.33350354	0.22404338	-0.044129334	0.061644748	-1.0745787620544434	False	0.18312947274439415	0	-0.0684684343859168	0.10412454537003087	-0.07465591057569106	0.0503964366386209
SPATA7	SPATA7	SPATA7	SPATA7	SPATA7	-0.0146	0.04762092	0.1887943	-0.04543982	0.83229965	-0.21099638938903809	False	0.19811797488003277	0	0.01947376698314557	0.061626436289828064	-0.05770462404826938	-0.01807439328957345
TTC8	TTC8	TTC8	TTC8	TTC8	-0.0309	0.044677723	0.20743737	0.022452569	0.8248188	-0.34028077125549316	False	0.2873494759310197	0	-0.030000582104090356	0.03618845163504609	-0.01378404612921079	-0.004083607738596722
CALM1	CALM1	CALM1	CALM1	CALM1	0.05	1.2250912	0.545022	0.23669243	0.4430047	0.6546733975410461	True	0.8240327662151167	10	-0.2080250180735629	0.009865675173818115	0.07984645716297306	0.06329923385808219
IFI27	IFI27	IFI27	IFI27	IFI27	-0.0502	3.8221304	3.7450566	1.3904428	0.011325735	0.8416502773761749	True	0.9396866489583566	0	0.16790907653202372	-0.23285224401321017	0.18225035785861332	-0.17047128202454587
DYNC1H1	DYNC1H1	DYNC1H1	DYNC1H1	DYNC1H1	-0.0892	1.2763013	0.48588684	0.09955179	0.08903014	0.0305330753326416	True	0.435558822188501	0	0.08164262133540327	0.06629353579478389	-0.08359903155621429	-0.04854314787596568
