Cluster	comparison	change	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0043254	regulation of protein complex assembly	38/863	467/18670	0.000543694843740863	0.0144553787819991	0.0125999122517724	INSM1/STMN1/DBN1/CDC42EP3/MAP1B/ARPC5/HMGB1/TPPP3/GSK3B/ABI2/DHX36/PARP1/GRB2/SUMO1/BCLAF1/VPS35/HSPA8/NUMA1/PSMC5/WASF1/VPS41/MED25/SUB1/BRK1/G3BP1/SENP6/CTNNBIP1/ASAP1/JMY/NBDY/TAF7/LCMT1/ULK1/CREB1/G3BP2/PFN2/AKAP9/EP300	38
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1900182	positive regulation of protein localization to nucleus	11/863	74/18670	0.000561452123438236	0.0148489311593533	0.0129429489508393	CCT3/TPR/PARP1/CCT6A/CCT2/CCT7/TRIM28/CCT4/CCT8/FYN/CCT5	11
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1902373	negative regulation of mRNA catabolic process	9/863	52/18670	0.000567476902172838	0.0149296933686833	0.0130133446676284	HNRNPU/CIRBP/HNRNPA0/PAIP1/SECISBP2/RBM38/DHX9/SYNCRIP/ELAVL1	9
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0035567	non-canonical Wnt signaling pathway	17/863	150/18670	0.000578531874221746	0.0151033899757466	0.0131647458893075	PLCB1/FZD3/TNRC6B/PTK7/CALM1/PSMD2/PSMD4/PSMC5/PSMB4/DVL3/AGO1/RYK/PSMB1/GNB1/AP2M1/PSMB3/PPP3CA	17
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0031571	mitotic G1 DNA damage checkpoint	10/863	63/18670	0.000583096050804942	0.0151033899757466	0.0131647458893075	SOX4/PCBP4/TFDP2/MDM2/E2F7/ARID3A/PRKDC/CNOT7/PRMT1/EP300	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0044819	mitotic G1/S transition checkpoint	10/863	63/18670	0.000583096050804942	0.0151033899757466	0.0131647458893075	SOX4/PCBP4/TFDP2/MDM2/E2F7/ARID3A/PRKDC/CNOT7/PRMT1/EP300	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0048511	rhythmic process	27/863	295/18670	0.000590486860347104	0.0152163921704831	0.0132632433247196	MDK/ETS1/DDX5/HDAC2/PROX1/PAM/KDM5B/RBM4/NONO/ADNP/HNRNPU/GSK3B/KDM5A/PRKDC/CSNK2A1/PPP1CB/HNRNPR/UBE3A/KMT2A/HUWE1/DDC/DHX9/ZFHX3/SFPQ/CREB1/TOP1/EP300	27
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:2001233	regulation of apoptotic signaling pathway	34/863	406/18670	0.000632496841605767	0.016215799127903	0.0141343681950677	SCG2/G0S2/PHIP/BMP4/CFLAR/YWHAQ/NONO/TFDP2/PRDX2/MDM2/KDM1A/GNAI2/ST18/GSK3B/YWHAE/DNAJA1/PCGF2/YWHAG/PARP1/CSNK2A1/BCLAF1/GNAI3/PAK2/UBB/GCLM/HNRNPK/NF1/FYN/SFPQ/TP53BP2/USP47/GCLC/ERP29/HMGB2	34
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0031122	cytoplasmic microtubule organization	9/863	53/18670	0.000655945204325602	0.0167315972169348	0.0145839593652088	PCM1/STMN3/CRIPT/DYNC1H1/CEP126/NUMA1/KIF19/WDR73/RAB11A	9
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0044783	G1 DNA damage checkpoint	10/863	64/18670	0.000662934526471472	0.0168244747248442	0.0146649152825508	SOX4/PCBP4/TFDP2/MDM2/E2F7/ARID3A/PRKDC/CNOT7/PRMT1/EP300	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1904951	positive regulation of establishment of protein localization	37/863	456/18670	0.000674049397435762	0.0170205940809784	0.0148358611093901	MDK/SOX4/PTP4A3/RFX6/CD81/UCN3/YWHAQ/PCM1/TFDP2/MDM2/FFAR2/OAZ2/BAIAP3/HMGB1/CCT3/DYNLL1/GSK3B/YWHAE/DHX36/TPR/YWHAG/TSG101/ANXA13/CCT6A/CCT2/VPS35/CCT7/MBP/TRIM28/CCT4/CCT8/GLUL/HUWE1/DHX9/FYN/TP53BP2/CCT5	37
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051168	nuclear export	20/863	194/18670	0.000681681771175933	0.0171272545007953	0.0149288307887529	MDM2/GSK3B/YWHAE/TPR/RBM15B/DDX39B/ENY2/KHDRBS1/RANBP2/SSB/CPSF6/DHX9/SLU7/FYTTD1/XPO1/SRSF9/SRSF6/IWS1/SRSF5/HNRNPA1	20
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0002244	hematopoietic progenitor cell differentiation	18/863	166/18670	0.000687032817232204	0.0171758204308051	0.0149711628829704	SOX4/N4BP2L2/BMP4/XRCC5/MLF1/PRRC2C/DHX36/PRKDC/PSMD2/PSMD4/SSBP3/LDB1/PSMC5/KMT2A/PSMB4/YTHDF2/PSMB1/PSMB3	18
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0002181	cytoplasmic translation	13/863	100/18670	0.000691556886907781	0.0172033334490673	0.0149951443794855	RBM4/EIF3E/DHX36/RPL24/EIF4A2/RPS26/RPL6/EIF3F/RPL26L1/YTHDF2/DHX9/EIF4A1/EIF3H	13
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0016571	histone methylation	16/863	139/18670	0.000700029539101781	0.0173283174088002	0.015104085621999	ATRX/KDM1A/ARID4B/MLLT6/MTF2/PRMT1/TET2/KMT2E/KMT2A/SUZ12/DPY30/EHMT1/RTF1/IWS1/COPRS/EHMT2	16
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051409	response to nitrosative stress	4/863	10/18670	0.000761110679102262	0.0187479468749454	0.0163414939924897	DNAJA1/DUSP6/GCLM/GCLC	4
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0034968	histone lysine methylation	14/863	114/18670	0.000779998400442887	0.0189898470639859	0.016552344306519	ATRX/KDM1A/ARID4B/MLLT6/MTF2/TET2/KMT2E/KMT2A/SUZ12/DPY30/EHMT1/RTF1/IWS1/EHMT2	14
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0010770	positive regulation of cell morphogenesis involved in differentiation	17/863	154/18670	0.000781803712451598	0.0189898470639859	0.016552344306519	MDK/DBN1/TUBB2B/CAMK2B/MAP1B/MACF1/CAPRIN1/GDI1/METRN/ADNP/DHX36/CUX1/TRAK1/LIMS1/BMPR2/PLXNA1/RAB11A	17
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0030111	regulation of Wnt signaling pathway	31/863	363/18670	0.00078226832681494	0.0189898470639859	0.016552344306519	MDK/SOX4/MACF1/CXXC4/IGFBP2/SMARCA4/GSK3B/PTK7/RBPJ/CSNK2A1/PSMD2/VPS35/PSMD4/PFDN5/SPIN1/SULF2/PSMC5/TNKS2/PSMB4/DVL3/G3BP1/CTNNBIP1/PSMB1/CUL3/RUVBL1/USP47/CSNK1G2/PSMB3/RNF146/USP8/CSNK1A1	31
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1990138	neuron projection extension	18/863	168/18670	0.000791328262638546	0.0190370390994281	0.0165934788568149	DBN1/ALCAM/MAP1B/MACF1/RTN4/CPNE1/GDI1/ADNP/GSK3B/HSP90AB1/ITGB1/BMPR2/WASF1/SEMA6A/PLXNA1/RYK/ULK1/RAB11A	18
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0002183	cytoplasmic translational initiation	7/863	34/18670	0.000791789287916512	0.0190370390994281	0.0165934788568149	RBM4/EIF3E/EIF4A2/EIF3F/YTHDF2/EIF4A1/EIF3H	7
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0090150	establishment of protein localization to membrane	29/863	332/18670	0.000800188424602321	0.0191473658744127	0.0166896442845627	NECTIN3/CD24/YWHAQ/MACF1/SRP14/TFDP2/GDI1/RAB26/YWHAE/RAB3IP/YWHAG/RPL23/ANXA13/AFDN/PARD3/SSR2/RPL24/VPS35/PREPL/RPS26/RPL6/BAG6/HSPA4/SRP9/GRIPAP1/FYN/RAB11A/TP53BP2/BRAF	29
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0017085	response to insecticide	5/863	17/18670	0.000810577483200108	0.0193040372183912	0.0168262055754335	MAP1B/DDC/SCN1B/KIF1B/HNRNPA1	5
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0042176	regulation of protein catabolic process	32/863	381/18670	0.000858373310385714	0.020345876814567	0.0177343165070256	CD81/ROCK1/SMARCC1/MDM2/SUMO2/OAZ2/RAB26/GSK3B/HSP90AB1/RPL23/SUMO1/LAPTM4B/MAGEF1/CSNK2A1/PSMD2/VPS35/UBB/FBXL20/UBXN1/SNRNP70/BAG6/UBE3A/PTK2/FYN/XPO1/SNF8/GCLC/ODC1/GABARAPL2/USP8/CSNK1A1/CST3	32
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0032781	positive regulation of ATPase activity	9/863	55/18670	0.00086671379387418	0.0204471211935106	0.0178225653388212	HNRNPU/DYNLL1/DNAJA1/DNAJB6/SUMO1/DNAJA2/DHX9/PFN2/GABARAPL2	9
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1903313	positive regulation of mRNA metabolic process	11/863	78/18670	0.000883819902362982	0.0207134519122807	0.0180547103235402	ROCK1/CELF3/DHX36/TNRC6B/CIRBP/CNOT7/RBMX/PUM1/SNRNP70/HNRNPR/YTHDF2	11
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006914	autophagy	39/863	496/18670	0.000890369276229379	0.0207134519122807	0.0180547103235402	VPS13A/FNBP1L/EXOC7/BNIP3L/ROCK1/TP53INP1/EIF4G2/HMGB1/DYNLL1/GSK3B/TRIM13/CALCOCO2/TSG101/VPS13C/ATP6V0E1/TMEM59/MAP1LC3A/CSNK2A1/GNAI3/VPS35/HSPA8/FUNDC2/WIPI2/SNRNP70/SUPT20H/ATP6V1G1/DEPP1/LAMTOR2/VPS41/ATP6V1D/ATP6V1B2/PTK2/RRAGA/ULK1/SNX14/SNF8/GABARAPL2/IFT88/EP300	39
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0061919	process utilizing autophagic mechanism	39/863	496/18670	0.000890369276229379	0.0207134519122807	0.0180547103235402	VPS13A/FNBP1L/EXOC7/BNIP3L/ROCK1/TP53INP1/EIF4G2/HMGB1/DYNLL1/GSK3B/TRIM13/CALCOCO2/TSG101/VPS13C/ATP6V0E1/TMEM59/MAP1LC3A/CSNK2A1/GNAI3/VPS35/HSPA8/FUNDC2/WIPI2/SNRNP70/SUPT20H/ATP6V1G1/DEPP1/LAMTOR2/VPS41/ATP6V1D/ATP6V1B2/PTK2/RRAGA/ULK1/SNX14/SNF8/GABARAPL2/IFT88/EP300	39
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0032259	methylation	31/863	366/18670	0.000895198414433112	0.0207298250346838	0.0180689818212766	GNAS/ZC3H13/RAB3B/ATRX/KDM1A/PARP1/RBM15B/ARID4B/MLLT6/MTF2/PRMT1/TRMT9B/MPHOSPH8/DNMT3A/TET2/TRIM28/KMT2E/KMT2A/HSD17B10/BTG1/SNRPD3/SUZ12/LCMT1/DPY30/EHMT1/RTF1/IWS1/RNMT/COPRS/EHMT2/BUD23	31
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0007051	spindle organization	18/863	170/18670	0.000908904502914207	0.0209506657208435	0.0182614757924965	STMN1/EFHC1/ATRX/TUBB/HNRNPU/TPR/STAG2/DYNC1H1/KIF3B/CEP126/CKAP5/NUMA1/CHMP1B/DCTN2/CEP97/SENP6/ZNF207/RAB11A	18
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:2000736	regulation of stem cell differentiation	14/863	116/18670	0.000927778912111643	0.0212672318290762	0.0185374080420604	N4BP2L2/BMP4/HNRNPU/DHX36/PSMD2/PSMD4/LDB1/PSMC5/KMT2A/PSMB4/YTHDF2/PSMB1/PSMB3/CDK13	14
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0003002	regionalization	30/863	351/18670	0.000931102687044132	0.0212672318290762	0.0185374080420604	BMP4/LFNG/BPTF/HOXA10/FOXA2/CXXC4/HES6/GDF11/IFT57/PCGF2/HOXB8/RBPJ/NR2F2/MTF2/PRKDC/HOXB9/PGAP1/PBX1/SSBP3/LDB1/BMPR2/DYNC2H1/FKBP8/HSPB11/CTNNBIP1/DPCD/EPB41L5/FBXL15/COBL/EP300	30
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0048255	mRNA stabilization	8/863	45/18670	0.000949295865786516	0.021584668441526	0.0188140990594794	HNRNPU/CIRBP/HNRNPA0/PAIP1/RBM38/DHX9/SYNCRIP/ELAVL1	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1902275	regulation of chromatin organization	19/863	185/18670	0.000960857226092162	0.0217491331581672	0.0189574533796562	EID1/SET/ATRX/KDM1A/HNRNPU/BRD7/TPR/KDM5A/MLLT6/MTF2/NIPBL/MPHOSPH8/TRIM28/KMT2E/KMT2A/ASF1A/TAF7/RTF1/IWS1	19
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0019827	stem cell population maintenance	17/863	157/18670	0.000971745886435868	0.0218969644813463	0.0190863093389646	SOX4/ZNF322/ASCL2/ZC3H13/PROX1/PCM1/TUT4/DDX6/RBPJ/MTF2/NIPBL/ARID1A/PBX1/LDB1/MED28/RTF1/ELAVL1	17
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9/863	56/18670	0.000991041606895206	0.0222320717618233	0.0193784028491116	SOX4/PCBP4/TFDP2/MDM2/E2F7/ARID3A/CNOT7/PRMT1/EP300	9
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1902850	microtubule cytoskeleton organization involved in mitosis	15/863	131/18670	0.0010720130871477	0.0239416256129653	0.0208685214298086	STMN1/EFHC1/HNRNPU/TPR/STAG2/DYNLT1/DYNC1H1/KIF3B/CEP126/NUMA1/CHMP1B/DCTN2/CEP97/ZNF207/RAB11A	15
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0098727	maintenance of cell number	17/863	159/18670	0.0011190981578285	0.024822124661081	0.0216360011971214	SOX4/ZNF322/ASCL2/ZC3H13/PROX1/PCM1/TUT4/DDX6/RBPJ/MTF2/NIPBL/ARID1A/PBX1/LDB1/MED28/RTF1/ELAVL1	17
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0043434	response to peptide hormone	35/863	436/18670	0.00112131787026177	0.024822124661081	0.0216360011971214	PHIP/PKM/ROCK1/CFLAR/MAP1B/ATP2B1/SMARCC1/MDM2/GNAI2/ARID1B/GSK3B/APEX1/YWHAG/PARP1/GRB2/ATP6V0E1/PIK3R3/PRKDC/GCNT1/ATP6V1G1/PRKAR1A/STXBP4/BTG1/ATP6V1D/ATP6V1B2/PTK2/FYN/MBD5/CREB1/SRSF6/GCLC/ATP6V1F/ERRFI1/SRSF5/HDAC5	35
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0009895	negative regulation of catabolic process	27/863	308/18670	0.00113146198696705	0.0249368266864449	0.021735980275946	ROCK1/SMARCC1/EIF4G2/HNRNPU/DHX36/HSP90AB1/CIRBP/HNRNPA0/RPL23/LAPTM4B/CSNK2A1/PAIP1/VPS35/UBXN1/SNRNP70/BAG6/SECISBP2/APOC3/RBM38/DHX9/PTK2/RRAGA/FYN/SYNCRIP/GABARAPL2/CST3/ELAVL1	27
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0060992	response to fungicide	4/863	11/18670	0.00115241633216543	0.0252877382931496	0.0220418494973125	KDM5B/KDM1A/KDM6B/EHMT1	4
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0045995	regulation of embryonic development	15/863	132/18670	0.00115902784137456	0.0253222387082919	0.0220719215009589	BMP4/LFNG/FOXA2/PLCB1/FZD3/DHX36/PTK7/LAMA5/NIPBL/MBP/BAG6/TDG/DVL3/EHMT1/RAB14	15
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0044774	mitotic DNA integrity checkpoint	13/863	106/18670	0.00120101138504243	0.0261060936901448	0.0227551622612606	SOX4/TOP2B/PCBP4/TAOK1/TFDP2/MDM2/E2F7/NAE1/ARID3A/PRKDC/CNOT7/PRMT1/EP300	13
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0008088	axo-dendritic transport	10/863	69/18670	0.00120922496496779	0.0261060936901448	0.0227551622612606	CNIH2/KIF3A/HNRNPU/TRAK1/DYNC1H1/HSPA8/KIF3B/WASF1/KIF1B/SFPQ	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0001701	in utero embryonic development	31/863	373/18670	0.00121568675094406	0.0261060936901448	0.0227551622612606	CDKN1C/IHH/DBN1/CHD7/ASCL2/ATP11A/BPTF/KIDINS220/RTN4/ACTL6A/RPL7L1/E2F7/NASP/STMN3/PCGF2/DNAJB6/PHF6/GRB2/RBPJ/NR2F2/SSR2/PRMT1/ITGB1/TRIM28/ANKRD11/BRK1/CUL3/RTF1/EPB41L5/CMIP/RBBP6	31
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051098	regulation of binding	31/863	373/18670	0.00121568675094406	0.0261060936901448	0.0227551622612606	STMN1/BMP4/ROCK1/LFNG/HDAC2/TRAF4/CPNE1/KDM1A/LRPAP1/RSF1/ADNP/HMGB1/EIF3E/GSK3B/HSP90AB1/PARP1/SUMO1/NIPBL/HDAC8/TDG/TRIM28/MED25/CTNNBIP1/DHX9/EPB41L5/PPP3CA/CSNK1A1/HDAC5/HMGB2/ZFP90/EP300	31
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0071514	genetic imprinting	6/863	27/18670	0.00123101248378659	0.0263227137490536	0.022943977357384	CDKN1C/GNAS/ARID4B/RTF2/DNMT3A/TRIM28	6
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0000209	protein polyubiquitination	27/863	310/18670	0.00124464245147361	0.0265013911807411	0.0230997200739594	WSB1/ZNRF1/SKP1/UBE2E3/TTC3/TRIM44/UBE2R2/DZIP3/PSMD2/PSMD4/FBXO21/UBB/FBXL20/UBE3A/PSMC5/UBE2H/TNKS2/PSMB4/HUWE1/PSMB1/CUL3/MKRN1/UBE2S/PSMB3/RNF146/FBXL15/RBBP6	27
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0071333	cellular response to glucose stimulus	15/863	133/18670	0.00125191373781999	0.0265437406436516	0.0231366336356605	SOX4/MLXIPL/RFX6/HMGN3/MAP4K4/FOXA2/ZBTB20/BAIAP3/DYNLL1/SMARCA4/ENY2/GCLM/STXBP4/GCLC/PPP3CA	15
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0002478	antigen processing and presentation of exogenous peptide antigen	18/863	175/18670	0.00126997018879596	0.0268134462130239	0.023371720281203	KIF3A/DYNLL1/DCTN3/DYNC1LI2/PSMD2/DYNC1H1/PSMD4/KIF3B/HLA-A/DCTN2/PSMC5/PSMB4/PSMB1/AP2M1/PSMB3/DYNC1I2/KLC1/KIFAP3	18
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0061951	establishment of protein localization to plasma membrane	9/863	58/18670	0.00128303878760632	0.0269760247185012	0.0235134305009025	NECTIN3/MACF1/RAB26/ANXA13/AFDN/VPS35/PREPL/GRIPAP1/RAB11A	9
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0048588	developmental cell growth	22/863	234/18670	0.0012958836372798	0.0271325636555459	0.0236498763803564	DBN1/ALCAM/MAP1B/MACF1/RTN4/CPNE1/GDI1/ADNP/GSK3B/HSP90AB1/DDX39B/SORBS2/ITGB1/BMPR2/WASF1/SEMA6A/RGS2/PLXNA1/RYK/ULK1/RAB11A/COBL	22
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006417	regulation of translation	34/863	424/18670	0.0013348056100287	0.0277789005525089	0.0242132506308436	SOX4/ROCK1/RBM4/FXR1/CAPRIN1/EIF4G2/UPF3A/PAIP2/EIF3E/DHX36/TPR/TNRC6B/CIRBP/DDX39B/PAIP1/CNOT7/KHDRBS1/EIF4A2/PUM1/SECISBP2/CELF1/IREB2/SRP9/HNRNPR/SAMD4B/RGS2/YTHDF2/AGO1/DHX9/ILF3/TIA1/SYNCRIP/EIF3H/ELAVL1	34
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0007339	binding of sperm to zona pellucida	7/863	37/18670	0.00134333787746461	0.0277789005525089	0.0242132506308436	CCT3/CCT2/CCT7/SPA17/CCT4/CCT8/CCT5	7
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0060236	regulation of mitotic spindle organization	7/863	37/18670	0.00134333787746461	0.0277789005525089	0.0242132506308436	HNRNPU/TPR/STAG2/DYNC1H1/NUMA1/CHMP1B/CEP97	7
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0034063	stress granule assembly	5/863	19/18670	0.00141032133534488	0.0288083931305204	0.0251105993854089	DDX6/CIRBP/DYNC1H1/G3BP1/G3BP2	5
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0048025	negative regulation of mRNA splicing, via spliceosome	5/863	19/18670	0.00141032133534488	0.0288083931305204	0.0251105993854089	RBMX/HNRNPK/SRSF9/SAP18/SRSF6	5
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0072576	liver morphogenesis	5/863	19/18670	0.00141032133534488	0.0288083931305204	0.0251105993854089	MDK/CFLAR/PROX1/SULF2/CUL3	5
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0071331	cellular response to hexose stimulus	15/863	135/18670	0.00145653954791282	0.0296320292642182	0.0258285150601544	SOX4/MLXIPL/RFX6/HMGN3/MAP4K4/FOXA2/ZBTB20/BAIAP3/DYNLL1/SMARCA4/ENY2/GCLM/STXBP4/GCLC/PPP3CA	15
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0060218	hematopoietic stem cell differentiation	11/863	83/18670	0.00148837980270915	0.0301576955992478	0.0262867078059115	N4BP2L2/XRCC5/PSMD2/PSMD4/LDB1/PSMC5/KMT2A/PSMB4/YTHDF2/PSMB1/PSMB3	11
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051984	positive regulation of chromosome segregation	6/863	28/18670	0.00150621471371577	0.0303965017526979	0.0264948612292172	HNRNPU/RAD21/NIPBL/NUMA1/CUL3/SFPQ	6
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0000956	nuclear-transcribed mRNA catabolic process	20/863	207/18670	0.0015198275625756	0.0305485340077696	0.0266273788963245	DDX5/UPF3A/EIF3E/TUT4/DHX36/TNRC6B/DDX6/RPL23/NT5C3B/CNOT7/RPL24/RPS26/RPL6/SECISBP2/CSDE1/SSB/SAMD4B/AGO1/NBDY/TTC37	20
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0043903	regulation of symbiosis, encompassing mutualism through parasitism	21/863	222/18670	0.00153026921493564	0.0306358677492095	0.0267035026351319	EXOC7/DDX5/PROX1/TOP2B/RSF1/SMARCA4/TRIM13/HACD3/NELFCD/TSG101/DYNLT1/CNOT7/MPHOSPH8/SUPT4H1/TRIM28/DHX9/ILF3/PPIB/SNF8/TAF11/EP300	21
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1990823	response to leukemia inhibitory factor	12/863	96/18670	0.00154965188124039	0.0307786589060592	0.0268279653748337	PTP4A3/XRCC5/KDM5B/SMARCA5/HNRNPU/MTF2/BCLAF1/BCAT2/EIF4A2/GCLM/CREB1/RNMT	12
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1990830	cellular response to leukemia inhibitory factor	12/863	96/18670	0.00154965188124039	0.0307786589060592	0.0268279653748337	PTP4A3/XRCC5/KDM5B/SMARCA5/HNRNPU/MTF2/BCLAF1/BCAT2/EIF4A2/GCLM/CREB1/RNMT	12
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0031334	positive regulation of protein complex assembly	24/863	268/18670	0.0015616792228574	0.0308954255703088	0.0269297440791945	CDC42EP3/MAP1B/ARPC5/TPPP3/GSK3B/ABI2/DHX36/PARP1/GRB2/SUMO1/BCLAF1/NUMA1/PSMC5/WASF1/MED25/SUB1/BRK1/G3BP1/ASAP1/JMY/CREB1/G3BP2/PFN2/AKAP9	24
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0071326	cellular response to monosaccharide stimulus	15/863	136/18670	0.00156892614799919	0.0309170740929252	0.0269486138362214	SOX4/MLXIPL/RFX6/HMGN3/MAP4K4/FOXA2/ZBTB20/BAIAP3/DYNLL1/SMARCA4/ENY2/GCLM/STXBP4/GCLC/PPP3CA	15
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0007223	Wnt signaling pathway, calcium modulating pathway	7/863	38/18670	0.00158195934341438	0.0310521316431925	0.0270663356412305	PLCB1/FZD3/TNRC6B/CALM1/AGO1/GNB1/PPP3CA	7
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0050792	regulation of viral process	20/863	208/18670	0.00161055134220452	0.0314903521189795	0.0274483069216179	DDX5/PROX1/TOP2B/RSF1/SMARCA4/TRIM13/HACD3/NELFCD/TSG101/DYNLT1/CNOT7/MPHOSPH8/SUPT4H1/TRIM28/DHX9/ILF3/PPIB/SNF8/TAF11/EP300	20
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051099	positive regulation of binding	18/863	179/18670	0.0016404900557823	0.0318123193398785	0.0277289470067	STMN1/BMP4/LFNG/TRAF4/KDM1A/HMGB1/EIF3E/GSK3B/HSP90AB1/PARP1/NIPBL/HDAC8/TRIM28/MED25/DHX9/EPB41L5/HMGB2/EP300	18
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051784	negative regulation of nuclear division	9/863	60/18670	0.00164068871480394	0.0318123193398785	0.0277289470067	BMP4/MAD1L1/ATRX/IK/TPR/RAD21/PRKAR1A/LCMT1/ZNF207	9
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0007389	pattern specification process	35/863	446/18670	0.00165131163780629	0.0318123193398785	0.0277289470067	RFX3/IHH/BMP4/SHROOM3/LFNG/BPTF/HOXA10/FOXA2/CXXC4/HES6/GDF11/IFT57/PCGF2/HOXB8/RBPJ/NR2F2/MTF2/PRKDC/HOXB9/PGAP1/KIF3B/PBX1/SSBP3/LDB1/BMPR2/DYNC2H1/FKBP8/HSPB11/CTNNBIP1/C9orf116/DPCD/EPB41L5/FBXL15/COBL/EP300	35
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0071481	cellular response to X-ray	4/863	12/18670	0.0016656917412828	0.0318123193398785	0.0277289470067	XRCC5/TP53BP1/NIPBL/XRCC6	4
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1902414	protein localization to cell junction	4/863	12/18670	0.0016656917412828	0.0318123193398785	0.0277289470067	DSP/NECTIN3/KIF3A/DLG5	4
